name,Bahasa/External ID,teks
9,2,"Yaum berarti, waktu mutlak, hari mulai matahari terbit hingga terbenamnya; masa sekarang (Aqrab)."
10,2,"Dīn berarti: pembalasan atau ganjaran; peradilan atau perhitungan; kekuasaan atau pemerintahan; kepatuhan; agama, dan sebagainya (Lane). Keempat sifat Allah Swt yakni: “Tuhan seluruh alam”, “Pemurah,” “Penyayang” dan “Pemilik Hari Pembalasan” adalah sifat-sifat pokok. Sifat-sifat lain hanya menjelaskan dan merupakan semacam tafsiran tentang keempat sifat tadi, laksana empat buah tiang di atasnya terletak ‘Arasy (Singgasana) Allah Yang Mahakuasa. Urutan keempat sifat itu seperti dituturkan di atas, memberikan penjelasan bagaimana Allah Swt menampakkan sifat-sifat-Nya kepada manusia. Sifat Rabbul- ‘Ālamīn (Tuhan seluruh alam) mengandung arti, bahwa seiring dengan dijadikannya manusia Dia pun menjadikan lingkungan yang diperlukan untuk kemajuan dan perkembangan ruhaninya. Sifat Al-Rahmān (Maha Pemurah) mulai berlaku sesudah itu dan dengan perantaraan itu, Dia seolah-olah menyerahkan kepada manusia sarana-sarana dan bahan-bahan yang diperlukan untuk kemajuan akhlak dan ruhaninya. Dan jika manusia memakai sarana-sarana yang dianugerahkan kepadanya itu secara tepat maka sifat Al- Rahīm (Maha Penyayang) mulai berlaku untuk mengganjar amalnya. Yang terakhir sekali sifat “Māliki Yaumiddīn” (Pemilik Hari Pembalasan) mempertunjukkan hasil terakhir dan kolektif amal perbuatan manusia, dengan demikian pelaksanaan pembalasan mencapai kesempurnaan. Sungguhpun perhitungan terakhir dan sempurna akan terjadi pada Hari Pembalasan, tetapi proses pembalasan itu terus berlaku bahkan dalam kehidupan ini juga, dengan perbedaan bahwa dalam kehidupan ini perbuatan manusia seringkali diadili dan diganjar oleh orang lain – para raja, para penguasa, dan sebagainya – oleh karena itu senantiasa ada kemungkinan adanya kekeliruan. Tetapi pada Hari Pembalasan, kedaulatan Allah Swt itu mandiri dan mutlak dan tindakan pembalasan itu seluruhnya ada dalam kekuasaan-Nya. Ketika itu tidak akan terdapat kesalahan, tiada hukuman yang tidak tepat, tiada ganjaran yang tidak adil. Pemakaian kata Mālik (Pemilik) dimaksudkan pula untuk mengacu kepada kenyataan bahwa Allah Swt tidak seperti seorang hakim yang harus menjatuhkan keputusan benar sesuai dengan hukum yang telah ditetapkan. Selaku Mālik (Pemilik), Dia dapat mengampuni dan menampakkan kasih-sayang-Nya, kapan saja dan dengan cara apa pun sekehendak-Nya. Dengan mengambil Dīn dalam arti agama, maka kata-kata “Māliki Yaumiddīn” (Yang memiliki waktu agama) akan berarti bahwa bila suatu agama sejati diturunkan maka umat manusia menyaksikan suatu penjelmaan kekuasaan dan takdir Ilahi yang luar biasa, dan bila agama itu mundur maka nampaknya seolah-olah seluruh alam berjalan secara mekanis, tanpa pengawasan atau pengaturan Sang Khāliq (Pencipta) dan al-Mālik (Pemilik)."
11,2,"‘Ibādah berarti: merendahkan diri, penyerahan diri, ketaatan, dan berbakti sepenuhnya. ‘Ibādah mengandung pula arti iman kepada Tauhid Ilahi, dan pernyataan iman itu dengan perbuatan. Kata itu berarti pula penerimaan kesan atau cap dari sesuatu. Dalam arti ini maka ‘Ibādah akan berarti: menerima kesan atau cap dari Sifat-sifat Ilahi dan meresapkan serta mencerminkan sifat-sifat itu dalam dirinya sendiri."
12,2,"Kata-kata “hanya Engkau-lah yang kami sembah” telah ditempatkan sebelum kata-kata “hanya kepada Engkau-lah kami mohon pertolongan”, untuk menunjukkan bahwa sesudah orang mengetahui kebesaran Sifat-sifat Allah Swt, maka dorongan pertama yang timbul dalam hatinya ialah beribadah kepada-Nya. Pikiran untuk mohon pertolongan Allah Swt datang sesudah adanya dorongan untuk beribadah. Orang ingin beribadah kepada Allah Swt, tetapi ia menyadari bahwa untuk berbuat demikian ia memerlukan pertolongan-Nya. Pemakaian bentuk jamak (kami) dalam ayat ini mengarahkan perhatian kita kepada dua pokok yang sangat penting: (a) bahwa manusia tidak hidup seorang diri di bumi ini, melainkan ia merupakan bagian yang tak terpisahkan dari masyarakat di sekitarnya, karena itu ia hendaknya berusaha jangan berjalan sendiri, tetapi harus menarik orang-orang lain juga bersama dia melangkah di jalan Allah; (b) bahwa selama manusia tidak mengubah lingkungannya ia belum aman. Layak dicatat pula, bahwa Allah Swt dalam keempat ayat pertama disebut dalam bentuk ‘orang ketiga’, tetapi dalam ayat ini tiba-tiba Dia dipanggil dalam bentuk ‘orang kedua’ (Engkau). Renungan atas keempat sifat Ilahi itu membangkitkan dalam diri manusia keinginan yang tak tertahankan untuk dapat melihat Khāliq-nya (Pencipta-nya), begitu mendalam serta kuat hasratnya untuk mempersembahkan pengabdian sepenuh hatinya kepada-Nya, sehingga untuk memenuhi hasrat jiwanya itu bentuk ‘orang ketiga’ yang dipakai pada keempat ayat permulaan telah diubah menjadi bentuk ‘orang kedua’ (Engkau) dalam ayat ini."
13,2,"Doa ini meliputi seluruh keperluan manusia – kebendaan dan rohani, untuk masa ini dan masa yang akan datang. Orang beriman berdoa agar kepadanya ditunjukkan jalan lurus – jalan terpendek. Kadang-kadang kepada manusia diperlihatkan jalan yang benar dan lurus itu, tetapi ia tidak dibimbing kepadanya, atau jika pun dibimbing ke sana, ia tidak teguh pada jalan itu dan tidak mengikutinya hingga akhir. Doa tersebut menghendaki agar orang beriman tidak merasa puas dengan hanya diperlihatkan kepadanya suatu jalan, atau juga dengan dibimbing pada jalan itu, tetapi ia harus senantiasa terus menerus mengikutinya hingga mencapai tujuannya, dan inilah makna Hidayah, yang berarti menunjukkan jalan yang lurus (QS.90:11), membimbing ke jalan yang lurus (QS.29:70), dan membuat orang mengikuti jalan yang lurus (QS.7:44) (Mufradāt dan Baqa). Pada hakikatnya, manusia memerlukan pertolongan Allah Swt pada tiap-tiap langkah dan pada setiap saat, dan sangat perlu sekali baginya agar ia senantiasa mengajukan kepada-Nya permohonan yang terkandung dalam ayat ini. Oleh karena itu doa terus-menerus itu memang sangat perlu. Selama kita mempunyai keperluankeperluan yang belum kesampaian dan keperluan-keperluan yang belum terpenuhi dan tujuan-tujuan yang belum tercapai maka kita selamanya memerlukan doa."
14,2,"Orang beriman sejati tidak akan puas hanya dengan dibimbing ke jalan yang lurus atau dengan melakukan beberapa amal saleh tertentu saja. Ia menempatkan tujuannya jauh lebih tinggi dan berusaha mencapai kedudukan saat Allah Swt mulai menganugerahkan karunia-karunia istimewa kepada hamba-hamba-Nya. Ia melihat kepada contoh-contoh karunia Ilahi yang dianugerahkan kepada para hamba pilihan Ilahi, lalu memperoleh dorongan semangat dari mereka. Ia bahkan tidak berhenti sampai di situ saja, tetapi ia berusaha keras dan berdoa supaya digolongkan di antara “orang-orang yang telah mendapat nikmat” dan menjadi seorang dari antara mereka. Orang-orang yang telah mendapat nikmat itu telah disebut dalam QS.4:70. Doa itu umum dan tidak untuk sesuatu karunia tertentu. Orang beriman memohon kepada Allah Swt agar menganugerahkan karunia rohani yang tertinggi kepadanya, dan terserah kepada Dia untuk menganugerahkan kepadanya karunia yang dianggap-Nya pantas dan layak bagi orang beriman itu menerimanya."
15,2,"Surah Al-Fatihah membuka suatu tertib indah dalam susunan kata-katanya dan kalimat-kalimatnya. surah ini dapat dibagi dalam dua bagian yang sama. Separuhnya yang pertama bertalian dengan Allah Swt, separuhnya yang kedua dengan manusia, dan tiap bagian bertalian satu sama lain dengan cara yang sangat menarik. Berkenaan dengan nama Allah – yang menunjuk kepada Dzat Yang memiliki segala sifat mulia yang tersebut dalam bagian pertama – kita dapati kata-kata, “hanya Engkau-lah yang kami sembah” dalam bagian yang kedua. Segera setelah seorang ‘Abid (yang melakukan ibadah) ingat bahwa Allah Swt bebas dari segala cacat dan kekurangan dan memiliki segala sifat sempurna, maka seruan “hanya Engkau-lah yang kami sembah” dengan sendirinya timbul dari hati sanubarinya. Dan sesuai dengan sifat “Tuhan seluruh alam” tercantum kata-kata “hanya kepada Engkau-lah kami mohon pertolongan” dalam bagian kedua. Setelah seorang Muslim mengetahui bahwa Allah Swt adalah Khāliq (Pencipta) dan Pemelihara seluruh alam dan Sumber dari segala kemajuan, ia segera berlindung kepada-Nya sambil berkata “hanya kepada Engkau kami mohon pertolongan. Kemudian, sesuai dengan sifat Al-Rahmān – yakni Pemberi karunia tak berbilang dan Pemberi dengan cuma-cuma segala keperluan kita – tercantum kata-kata Tunjukilah kami jalan yang lurus dalam bagian kedua, sebab karunia terbesar yang tersedia bagi manusia adalah petunjuk yang disediakan Allah Swt baginya dengan menurunkan wahyu dengan perantaraan rasul-rasul-Nya. Sesuai dengan sifat Al-Rahīm – yakni Pemberi ganjaran terbaik untuk amal perbuatan manusia dalam bagian pertama – kita jumpai kata-kata “jalan orang-orang yang telah Engkau beri nikmat atas mereka” dalam bagian kedua, sebab memang Al- Rahīm-lah yang menganugerahkan nikmat-nikmat yang layak bagi hamba-hamba-Nya yang khas. Demikian pula sesuai dengan “Pemilik Hari Pembalasan kita dapatkan “Bukan jalan mereka yang dimurkai dan bukan pula jalan (mereka) yang sesat.” Apabila terlintas dalam pikiran manusia bahwa ia harus memberikan pertanggungjawaban atas amal perbuatannya ia takut menemui kegagalan, maka dengan merenungkan sifat Pemilik Hari Pembalasan ia mulai berdoa kepada Allah Swt supaya ia dipelihara dari murka-Nya dan dari tersesat dari jalan lurus. Sifat khusus lainnya pada doa yang terkandung dalam surah ini yaitu doa tersebut mengimbau naluri-naluri manusia yang dalam dengan cara yang wajar sekali. Dalam fitrat manusia ada dua pendorong yang merangsangnya untuk berserah diri yaitu cinta dan takut. Sebagian orang tergerak oleh cinta, sedangkan yang lain terdorong oleh takut. Dorongan cinta memang lebih mulia, tetapi mungkin ada – dan sungguhsungguh ada – orang-orang yang hatinya tidak tergerak oleh cinta, mereka hanya menyerah karena pengaruh takut. Dalam Al-Fatihah kedua pendorong manusia itu telah diimbau. Mula-mula muncul sifat-sifat Ilahi yang membangkitkan cinta: “Pencipta dan Pemelihara seluruh alam, Maha Pemurah dan Maha Penyayang. Kemudian segera mengikutinya sifat Pemilik Hari Pembalasan, yang memperingatkan manusia bahwa bila ia tidak memperbaiki tingkah-lakunya dan tidak menyambut cinta dengan baik maka ia harus bersedia mempertanggungjawabkan amal perbuatannya di hadapan Allah Swt Dengan demikian pendorong kepada takut dipergunakan berdampingan dengan pendorong kepada cinta. Tetapi karena kasih-sayang Allah Swt jauh mengatasi sifat murka-Nya, maka sifat ini pun – yang merupakan satu-satunya sifat pokok yang bertujuan membangkitkan takut – tidak dibiarkan tanpa menyebut kasih-sayang. Pada hakikatnya di sini pun kasih-sayang Allah Swt mengatasi murka-Nya, sebab telah terkandung juga dalam sifat ini bahwa kita tidak akan menghadap seorang hakim melainkan menghadap Tuhan Yang berkuasa mengampuni dan yang hanya akan menyiksa bila siksaan itu sangat perlu sekali. Pendek kata, Al-Fatihah merupakan khazanah ilmu rohani yang menakjubkan. Al-Fatihah adalah surah pendek dengan tujuh ayat ringkas tetapi benar-benar merupakan tambang ilmu dan hikmah. Tepat sekali disebut “Induk Kitab” sebab Al- Fatihah itu intisari dan pati Al-Qur’an. Mulai dengan nama Allah – Sumber pokok pancaran segala karunia, rahmat dan berkat – surah ini melanjutkan penuturan keempat sifat pokok Allah Swt yakni: (1) Yang menjadikan dan memelihara seluruh alam; (2) Maha Pemurah yang mengadakan jaminan untuk segala keperluan manusia, bahkan sebelum ia dilahirkan serta tanpa suatu usaha apa pun dari pihak manusia untuk memperolehnya; (3) Maha Penyayang, Yang menetapkan hasil sebaik mungkin amal perbuatan manusia dan Yang mengganjarnya dengan amat berlimpah-limpah; dan (4) Pemilik Hari Pembalasan, di hadapan-Nya manusia harus mempertanggungjawabkan amal perbuatannya dan Yang akan menurunkan siksaan kepada si jahat, tetapi tidak akan berlaku terhadap makhluk-Nya semata-mata sebagai hakim, melainkan sebagai majikannya yang melunakkan hukuman dengan kasih-sayang, dan yang sangat cenderung mengampuni, kapan saja pengampunan akan membawa hasil yang baik. Itulah citra Tuhan dalam agama Islam – sebagaimana dikemukakan pada bagian paling awal dari Al-Qur’an – mengenai Dzat Yang kekuasaan serta kedaulatan-Nya tak ada hingganya dan kasih-sayang serta kemurahan-Nya tiada batasnya. Kemudian datanglah pernyataan manusia bahwa mengingat Tuhannya adalah pemilik semua sifat agung dan luhur maka ia bersedia bahkan berhasrat menyembah Dia dan menjatuhkan diri pada kaki-Nya dalam pengabdian yang sempurna. Tetapi Allah Swt mengetahui bahwa manusia itu lemah dan mudah keliru serta tergelincir, maka Dia mendorong hamba-hamba-Nya agar mohon pertolongan-Nya pada setiap derap langkah majunya dan setiap keperluan yang dihadapinya. Akhirnya datanglah doa yang padat dan berjangkauan jauh, suatu doa yang di dalamnya manusia memohon kepada Khāliq-nya, untuk membimbingnya ke jalan yang lurus dalam segala urusan rohani dan duniawi, baik mengenai keperluan-keperluannya sekarang atau pun di hari depan. Ia berdoa kepada Allah Swt agar ia bukan saja dapat menghadapi segala cobaan dan ujian dengan tabah, tetapi juga selaku “orang-orang terpilih” menghadapinya dengan cara yang sebaik-baiknya dan menjadi penerima karunia dan berkat Allah Swt yang paling banyak dan paling besar, agar ia selamanya terus melangkah maju pada jalan yang lurus, maju terus makin dekat dan lebih dekat lagi kepada Allah Swt dan Junjungannya, tanpa terantuk-antuk di perjalanannya seperti telah terjadi pada banyak dari antara mereka yang hidup di masa yang lampau. Itulah pokok surah pembukaan Al-Qur’an yang dengan suatu bentuk atau cara lain senantiasa diulangi dalam seluruh kandungan batang tubuh kitab suci itu (Al- Qur’an)."
16,2,"Singkatan seperti Alif Lām Mīm dikenal sebagai al-Muqat ta‘āt (hurufhuruf yang dipakai dan dilisankan secara mandiri) terdapat pada permulaan surah-surah yang jumlahnya tidak kurang dari 28 surah dan terbentuk dari satu huruf atau lebih, paling banyak lima huruf abjad Arab. Huruf-huruf yang membentuk singkatan itu ada empat belas jumlahnya : Alif, Lām, Mīm, Sād, Rā, Kāf, Hā, Yā, ‘Ain, Tā, Sīn, Hā , Qāf, dan Nūn. Dari huruf-huruf itu Qāf dan Nūn berdiri sendiri pada permulaan surah Qāf dan Al-Qalam, sisanya ada dalam paduan dua atau lebih pada permulaan surah-surah tertentu. Muqat ta‘āt itu lazim dipakai di kalangan orang-orang Arab. Mereka memakainya dalam syair-syair dan percakapan. Seorang ahli syair Arab mengatakan: Qulnā Qifī lanā, Faqalat Qāf, artinya “kami katakan kepada perempuan itu: ‘Berhentilah sejenak untuk kami’ dan ia (perempuan) berkata bahwa ia sedang berhenti.”di sini huruf Qāf adalah kependekan dari kata Waqaftu (aku berhenti). Ada pula sabda Rasulullah Saw seperti diriwayatkan oleh Qurthubi demikian: Kafā bi’l- Saifi Syā, artinya: “Cukuplah pedang sebagai obat penyembuh,” Syā adalah kependekan dari dari Syāfiyan. Di dunia barat modern dan juga di negeri-negeri timur, juga peniruan singkatan itu telah menjadi umum dan luas. Tiap kamus memuat daftar singkatan-singkatan itu. Muqat ta‘āt itu singkatan-singkatan untuk sifat-sifat tertentu Allah Swt. Pokok masalah suatu surah yang pada permulaannya ditempatkan singkatan itu, mempunyai hubungan yang mendalam dengan sifat Allah Swt yang ditampilkannya. Huruf-huruf itu tidak ditempatkan serampangan saja, pada permulaan berbagai surah, tidak pula huruf-huruf itu digabungkan semaunya saja. Ada hubungan yang mendalam dan jauh jangkauannya antara berbagai pasangan. Huruf-huruf yang membentuknya pun mempunyai tujuan tertentu. Pokok masalah surah-surah yang tidak mempunyai huruf-huruf singkatan bernaung di bawah dan mengikuti pokok masalah surah-surah yang memilikinya. Mengenai arti yang dikenakan pada Muqat ta‘āt itu, ada dua yang nampak lebih beralasan: (a) bahwa tiap-tiap huruf mempunyai nilai angka tertentu (Jarīr). Huruf-huruf Alif Lām Mīm mempunyai nilai 71 (Alif bernilai 1 Lām 30 dan Mīm 40). Jadi, penempatan Alif Lām Mīm pada permulaan surah dapat berarti bahwa pokok masalahnya ialah tegak berdirinya Islam secara istimewa di masa permulaan akan memakan waktu 71 tahun untuk berkembang selengkapnya. (b) Huruf-huruf itu seperti dinyatakan di atas, adalah singkatan dari sifat-sifat khusus Allah Swt, dan surah yang pada permulaannya Muqat ta‘āt itu ditempatkan dalam pokok masalahnya, mempunyai hubungan dengan sifat-sifat Ilahi yang diwakili oleh huruf Muqat ta‘āt yang khas itu. Jadi, singkatan Alif Lām Mīm yang dicantumkan di sini dan pada permulaan surah-surah ke-3, 29, 30, 31 dan 32 berarti “Aku Allah Yang Lebih Mengetahui.”arti itu dikuatkan oleh Ibnu ‘Abbas dan Ibnu Mas’ud, Alif singkatan dari Anā, Lām singkatan dari Allah, dan Mīm singkatan dari A‘ lamu; atau menurut beberapa sumber lain Alif singkatan dari “Allah,” Lām singkatan dari “Jibril” dan Mīm singkatan dari “Muhammad”, mengisyaratkan bahwa inti surah ini adalah makrifat Ilahi yang dianugerahkan kepada Nabi Muhammad Saw oleh Allah Swt dengan perantaraan malaikat Jibril. Hurufhuruf singkatan ini merupakan bagian tak terpisahkan dari wahyu Al-Qur’an (Bukhārī)."
17,2,"Dzālika terutama dipakai dalam arti “itu”, tetapi kadang-kadang digunakan juga dalam arti “ini” (Aqrab). Kadang-kadang dipakai untuk menyatakan pangkat tinggi dan kemuliaan wujud yang dimaksud. Di sini kata itu mempunyai arti bahwa kitab itu – ditilik dari segi faedahnya yang luarbiasa dan agung – seolah-olah jauh dari pembaca (Fath)"
17A,2,Al dipakai untuk menyatakan suatu tujuan pasti yang diketahui oleh pembaca. Dalam arti ini kata Dzālika al-Kitāb akan berarti “inilah kitab” atau “inilah kitab itu” yakni kitab yang dijanjikan itu. Kata al dipakai juga untuk menyatakan gabungan semua sifat yang mungkin ada pada seseorang. Jadi ungkapan itu berarti “inilah kitab yang memiliki segala sifat luhur itu yang seyogianya dimiliki oleh suatu kitab yang sempurna” atau dapat juga ungkapan itu berarti “hanya inilah kitab yang sempurna.”
18,2,Raib berarti: kegelisahan atau ketidaktenteraman hati; keraguan; malapetaka atau bencana atau pendapat jahat; tuduhan palsu atau fitnah (Aqrab). Ayat ini tak berarti bahwa tidak akan ada yang merasa ragu-ragu mengenai Al-Qur’an. Ayat itu hanya mengandung arti bahwa ajarannya begitu masuk akal sehingga orang berpikir sehat yang menelaahnya dengan pikiran tidak berat sebelah dan tanpa prasangka akan mendapatkannya sebagai petunjuk yang aman dan pasti.
19,2,"Muttaqī diserap dari kata Waqā yang mempunyai pengertian menjaga diri terhadap apa-apa yang merugikan dan memudaratkan. Wiqāyah berarti perisai dan Ittaqā bihī (Muttaqī itu bentuk isim fa’il dari Ittaqā) berarti, ia menganggap dia atau sesuatu sebagai perisai (Lane). Maka seorang Muttaqī ialah orang yang senantiasa berjaga-jaga terhadap dosa dan menganggap Allah Swt sebagai perisainya atau pelindungnya dan sangat hati-hati dalam tugas kewajibannya. Kata-kata, “petunjuk bagi orang-orang yang bertaqwa” berarti bahwa petunjuk yang termuat dalam Al-Qur’an tidak terbatas. Al-Qur’an membantu manusia mencapai taraf kesempurnaan rohani dan menjadikannya semakin layak mendapat rahmat Tuhan. Ubayy bin Ka’ab, sahabat Rasulullah Saw yang terkenal, tepat benar menerangkan kata Taqwā dengan memisalkan Muttaqī (orang yang bertakwa) dengan seorang yang berjalan melalui semak-semak berduri. Dengan segala ikhtiar yang mungkin ia menjaga agar pakaiannya tidak tersangkut dan robek oleh duri-durinya (Katsīr). Jadi seorang Muttaqī adalah orang yang senantiasa berjaga-jaga terhadap dosa dan menganggap Allah Swt sebagai perisainya atau pelindungnya dan sangat hati-hati dalam tugas kewajibannya. Kata-kata “petunjuk bagi orang-orang yang bertaqwa” berarti bahwa petunjuk yang termuat dalam Al-Qur’an tidak terbatas. Al-Qur’an membantu manusia mencapai taraf kesempurnaan rohani dan menjadikannya semakin layak mendapat rahmat Ilahi."
20,2,"Al-Ghaib berarti: sesuatu yang tersembunyi atau tidak nampak; sesuatu yang tak terlihat, tidak hadir, atau jauh sekali (Aqrab). Allah Swt, para malaikat dan hari kiamat, semuanya al-Ghaib. Lagi pula, kata yang digunakan dalam Al-Qur’an tersebut tidak berarti hal-hal yang khayali dan tidak nyata, melainkan hal-hal yang nyata dan telah dibenarkan adanya meskipun tak nampak (QS.32:7; QS.49:19). Oleh karena itu keliru sekali menyangka – seperti dilakukan oleh beberapa kritikus Al-Qur’an dari Barat – bahwa Islam memaksakan kepada para pengikutnya beberapa kepercayaan aneh yang tidak dapat dipahami dan mengajak mereka mempercayainya dengan membabi buta. Kata ghaib itu berarti hal-hal yang meskipun di luar jangkauan indera manusia tetapi dapat dibuktikan oleh akal atau pengalaman. Yang tidak tertangkap oleh pancaindera tidak senantiasa tak dapat diterima oleh akal. Tiada dari hal-hal ghaib yang seorang Muslim diminta untuk mengimaninyadi luar jangkauan akal. Banyak benda-benda di dunia yang meskipun tidak nampak tetapi terbukti adanya dengan keterangan-keterangan dan dalil-dalil yang kuat dan tak ada seorang pun dapat menolak kehadiran benda-benda itu."
21,2,"Anak kalimat “mendirikan shalat” berarti: mereka melakukan shalat dengan segala syarat yang telah ditetapkan; Aqama berarti ia menempatkan benda atau perkara itu pada keadaan yang tepat (Lane). Beribadah itu merupakan ungkapan lahiriah dari hubungan batin manusia dengan Allah Swt. Tambahan pula karunia Ilahi meliputi baik jasmani maupun rohani. Jadi ibadah yang sempurna adalah saat ketika jasmani dan rohani keduanya samasama berperan. Tanpa keduanya jiwa sejati ibadah tidak dapat dipelihara, sebab meskipun pemujaan oleh hati itu merupakan isinya dan pemujaan oleh jasmani hanya kulitnya, namun isi tidak dapat dipelihara tanpa kulit. Jika kulit binasa isinya pun pasti mengalami nasib yang sama."
22,2,"Rizq berarti sesuatu yang dianugerahkan Allah Swt kepada manusia, baik anugerah itu, bersifat kebendaan atau selain itu (Mufradāt). Ayat ini menentukan tiga petunjuk dan menjelaskan tiga tingkat kesejahteraan rohani manusia: (1) Ia harus beriman kepada kebenaran yang tersembunyi dari pandangan mata dan di luar jangkauan pancaindera, sebab kepercayaan demikian menunjukkan bahwa ia mempunyai ketakwaan yang sejati. (2) Bila ia merenungkan keajaiban alam semesta dan tertib serta rancangan menakjubkan yang terdapat di dalamnya, dan bila sebagai hasil dari renungan itu ia menjadi yakin akan adanya Dzat yang menciptakan maka suatu hasrat yang tidak dapat ditahan untuk mempunyai hubungan nyata dan benar dengan Dzat itu menguasai dirinya. Hasrat tersebut terpenuhi dengan mendirikan shalat. (3) Akhirnya, ketika orang beriman itu berhasil menegakkan hubungan yang hidup dengan Pencipta-nya, ia merasakan adanya dorongan batin untuk berbakti kepada sesama manusia."
23,2,"Iman kepada Rasulullah Saw merupakan inti sejauh menyangkut hubungan iman kepada rasul-rasul Allah (QS.2:286; QS.4:66, 137)."
24,2,"Islam mewajibkan para pengikutnya beriman bahwa ajaran semua nabi yang terdahulu bersumber dari Allah Swt, sebab Allah Swt mengutus utusan-utusan-Nya kepada semua kaum (QS.13:8; QS.35:25)."
25,2,"Al-Ākhirah (akhirat) berarti : (a) tempat tinggal ukhrawi, yaitu kehidupan di hari kemudian; (b) wahyu yang akan datang. Arti kedua kata itu lebih lanjut diuraikan dalam QS.62:3-4, dimana Al-Qur’an menyebut dua kebangkitan Rasulullah Saw. Kedatangan beliau untuk pertama kali terjadi di tengah orang-orang Arab dalam abad ke-7 Masehi, ketika Al- Qur’an diwahyukan kepada beliau; dan yang kedua terjadi di akhir zaman dalam wujud seorang dari antara para pengikut beliau. Nubuatan ini menjadi sempurna dalam wujud Hadhrat Mirza Ghulam Ahmad, Masih Mau’ud As, pendiri Jemaat Ahmadiyah."
26,2,"Ayat ini membicarakan orang-orang kafir, yang sama sekali tidak mengindahkan kebenaran dan keadaan mereka tetap sama, baik mereka mendapat peringatan atau pun tidak. Mengenai orang-orang semacam itu dinyatakan bahwa, selama keadaan mereka tetap demikian, mereka tidak akan beriman."
27,2,"Bagian tubuh manusia yang tidak digunakan untuk waktu yang lama, berangsur-angsur menjadi merana dan tak berguna. Orang-orang kafir yang disebut di sini menolak penggunaan hati dan telinga mereka untuk memahami kebenaran. Akibatnya daya pendengaran dan daya tangkap mereka hilang. Apa yang dinyatakan dalam anak kalimat, “Allah telah mencap, hanya merupakan akibat wajar dari sikap mereka sendiri yang sengaja tidak mau mengacuhkan. Karena semua hukum datang dari Allah Swt dan tiap-tiap sebab diikuti oleh akibatnya yang wajar menurut kehendak Allah Swt, maka pencapan hati dan telinga orang-orang kafir itu, dikaitkan kepada Allah Swt."
28,2,"Hanya Allah Swt dan Hari Kemudian yang dibicarakan di sini. Sedangkan rukun iman lainnya tidak disebut karena Allah Swt dan Hari Kemudian itu masing-masing merupakan rukun pertama dan terakhir, dalam Rukun Iman pada ajaran Islam. Pernyataan iman kepada kedua hal itu, dengan sendirinya mengandung pernyataan iman kepada rukun-rukun lainnya. Di tempat lain Al-Qur’an menyatakan, bahwa iman kepada Hari Kemudian meliputi iman kepada para malaikat, seperti juga kepada kitabkitab suci (QS.6: 93)."
29,2,"Khāda‘a hu berarti: ia berusaha atau ingin menipu seseorang, tetapi tidak berhasil dalam usaha itu. Khadā’a-hu berarti: ia berhasil dalam usaha menipunya; ia meninggalkan dia atau sesuatu (Baqa). Yang pertama dipakai mengenai seseorang bila ia tidak mencapai keinginannya; dan yang kedua bila ia mencapainya (Lane)."
30,2,"Allah Swt telah memperlihatkan begitu banyak tanda (mukjizat) untuk mendukung Islam dan berangsur-angsur Islam telah menjadi begitu kuat, sehingga makin lama orang-orang munafik menjadi makin takut terhadap kaum Muslimin, dan sebagai akibatnya bertambah dalam kemunafikan mereka."
31,2,"Orang-orang munafik memandang orang-orang Muslim sebagai sekumpulan orang-orang bodoh, karena mereka – pikir orang-orang munafik – sia-sia saja mengorbankan jiwa dan harta untuk perkara yang pasti akan gagal. Mereka (orang-orang munafik) sendirilah yang bodoh, kata ayat ini, sebab perjuangan Islam telah ditakdirkan akan mencapai kemajuan dan kemenangan."
32,2,"Syayātīn berarti, para pemimpin pendurhaka (menurut Ibnu Abbas, Ibnu Mas’ud, Qatadah dan Mujahid). Rasulullah Saw diriwayatkan bersabda, “seorang pengendara (kuda yang bepergian) sendirian adalah Syaitān, dua pengendara pun sepasang Syaitān, tetapi tiga orang pengendara, adalah satu ‘pasukan pengendara’ (Dawud). Hadis ini mendukung pandangan bahwa, kata Syaitān tidak selamanya berarti setan"
33,2,"Yastahzi’u bihim berarti, akan menghukum mereka. Dalam bahasa Arab hukuman untuk perbuatan jahat, kadang-kadang dinyatakan dengan kata yang dipakai untuk kejahatan itu sendiri. “Hukuman untuk perbuatan jahat adalah kejahatan yang setimpal dengan itu” (QS.42: 41). Ahli syair Arab yang termasyhur ‘Amr bin Kultsum berkata, Alā Lā Yajhalan Ahadun ‘alainā, Fanajhal Fauqa Jahl al-Jāhilīnā, artinya, “Awas! Jangan ada yang berani berbuat kejahilan terhadap kami. Jika berani, kami akan memperlihatkan kejahilan yang lebih besar, artinya, kami akan membalas kejahilannya” (Mu‘allaqāt)."
33A,2,"Kata-kata itu tidak berarti bahwa, Allah Swt memberi masa tenggang kepada orang-orang munafik dan membiarkan mereka dalam kedurhakaan. Arti demikian bertentangan dengan QS.35:38 yang menyatakan bahwa Allah Swt memberikan kesempatan agar mereka memperbaiki diri."
34,2,"‘Umyun itu jamak dari A‘ mā, yang berasal dari al-‘Amā. Al-‘Amah berarti buta rohani dan al-‘Amā berarti buta rohani maupun jasmani (Aqrab)."
35,2,"(1) Mereka telah melepaskan petunjuk dan mengambil kesesatan sebagai gantinya; (2) petunjuk dan kesesatan ditawarkan kepada mereka, tetapi mereka memilih kesesatan dan menolak petunjuk."
